mass_A
t;x;y;v;a
7,970000000E0;7,517137665E-2;2,484585218E-1;4,869372889E-1;3,601810068E0
7,980000000E0;7,928398480E-2;2,457811639E-1;5,118450605E-1;2,689267797E0
7,990000000E0;8,356651800E-2;2,426005573E-1;5,442228839E-1;4,358131712E0
8,000000000E0;8,833191631E-2;2,397308454E-1;5,918588106E-1;4,701472928E0
8,010000000E0;9,363824891E-2;2,363813148E-1;6,415165078E-1;4,570300642E0
8,020000000E0;9,921789391E-2;2,329402001E-1;6,788537376E-1;3,869042707E0
8,030000000E0;1,052006736E-1;2,292646235E-1;7,208240786E-1;3,614060890E0
8,040000000E0;1,114236928E-1;2,252686023E-1;7,514180158E-1;3,694137197E0
8,050000000E0;1,179660546E-1;2,213338820E-1;7,910849051E-1;3,561529151E0
8,060000000E0;1,249563984E-1;2,170715290E-1;8,265623505E-1;3,532116375E0
8,070000000E0;1,321180374E-1;2,127896729E-1;8,563440249E-1;2,701880508E0
8,080000000E0;1,397064519E-1;2,083671647E-1;8,825860288E-1;3,690270220E0
8,090000000E0;1,474053325E-1;2,039646035E-1;9,184190299E-1;3,095260678E0
8,100000000E0;1,557913709E-1;1,994973966E-1;9,472933823E-1;3,078081018E0
8,110000000E0;1,641174524E-1;1,950398655E-1;9,708561817E-1;2,396562242E0
8,120000000E0;1,727898303E-1;1,901124582E-1;9,991837660E-1;4,376956516E0
8,130000000E0;1,818378892E-1;1,858022577E-1;1,040856921E0;3,493450478E0
8,140000000E0;1,915076916E-1;1,810023034E-1;1,079075482E0;2,813023014E0
8,150000000E0;2,008504148E-1;1,755902340E-1;1,086690827E0;3,474173416E0
8,160000000E0;2,107326529E-1;1,708652602E-1;1,133719139E0;5,365843719E0
8,170000000E0;2,213387630E-1;1,658765722E-1;1,166856626E0;3,389491663E0
8,180000000E0;2,320407844E-1;1,613476300E-1;1,166509456E0;1,729125116E0
8,190000000E0;2,429059821E-1;1,569797873E-1;1,188708624E0;2,883513357E0
8,200000000E0;2,539744988E-1;1,521757462E-1;1,222053949E0;3,469137290E0
8,210000000E0;2,655840902E-1;1,478655263E-1;1,252236178E0;4,012414934E0
8,220000000E0;2,773921135E-1;1,432957970E-1;1,289508280E0;3,499906337E0
